x	ch0	ch1	ch2	ch3
6193	2388	22917	2385	22921
6194	2388	22918	2385	22922
6195	2388	22918	2385	22923
6196	2388	22918	2385	22922
6197	2388	22917	2385	22922
6198	2388	22916	2385	22922
6199	2388	22917	2385	22922
6200	2388	22917	2385	22923
6201	2388	22917	2385	22922
6202	2388	22917	2385	22923
6203	2388	22918	2385	22922
6204	2389	22917	2385	22924
6205	2388	22919	2385	22924
6206	2388	22918	2384	22923
6207	2388	22919	2386	22925
6208	2388	22919	2385	22924
6209	2388	22919	2386	22924
6210	2388	22919	2385	22925
6211	2388	22920	2385	22924
6212	2388	22919	2385	22924
6213	2388	22919	2385	22923
6214	2388	22919	2385	22924
6215	2388	22919	2385	22924
6216	2388	22919	2384	22923
6217	2388	22920	2385	22925
6218	2388	22919	2385	22924
6219	2388	22919	2385	22923
6220	2389	22919	2385	22923
6221	2387	22918	2385	22922
6222	2388	22919	2385	22924
6223	2388	22919	2385	22924
6224	2388	22919	2385	22923
6225	2388	22919	2386	22924
6226	2388	22918	2386	22923
6227	2388	22919	2385	22923
6228	2388	22919	2384	22925
6229	2388	22920	2385	22924
6230	2388	22919	2385	22924
6231	2388	22918	2385	22925
6232	2388	22919	2385	22924
6233	2388	22919	2385	22924
6234	2388	22918	2385	22925
6235	2388	22919	2385	22923
6236	2389	22920	2385	22924
6237	2387	22919	2385	22924
6238	2388	22918	2385	22923
6239	2388	22918	2385	22924
6240	2388	22920	2386	22924
6241	2388	22919	2385	22924
6242	2388	22919	2385	22924
6243	2388	22918	2385	22923
6244	2388	22918	2385	22923
6245	2388	22918	2385	22924
6246	2388	22920	2385	22925
6247	2388	22918	2385	22924
6248	2388	22919	2385	22923
6249	2388	22919	2385	22924
6250	2388	22918	2385	22923
6251	2388	22919	2385	22924
6252	2388	22919	2385	22924
6253	2387	22919	2385	22924
6254	2388	22920	2385	22924
6255	2388	22920	2385	22924
6256	2388	22919	2386	22924
6257	2388	22920	2386	22925
6258	2388	22919	2385	22924
6259	2388	22920	2385	22923
6260	2388	22920	2385	22925
6261	2389	22919	2385	22924
6262	2388	22919	2385	22924
6263	2388	22920	2385	22925
6264	2388	22920	2385	22923
6265	2388	22919	2385	22924
6266	2387	22918	2385	22924
6267	2388	22919	2385	22923
6268	2388	22919	2385	22925
6269	2388	22919	2385	22924
6270	2388	22919	2385	22924
6271	2388	22919	2385	22924
6272	2388	22919	2385	22923
6273	2388	22918	2385	22923
6274	2388	22918	2385	22924
6275	2388	22920	2386	22924
6276	2388	22920	2385	22924
6277	2388	22919	2385	22924
6278	2388	22920	2386	22924
6279	2388	22919	2385	22924
6280	2388	22919	2385	22925
6281	2388	22920	2385	22923
6282	2388	22919	2385	22924
6283	2389	22919	2385	22923
6284	2387	22919	2386	22925
6285	2387	22919	2385	22924
6286	2388	22920	2385	22924
6287	2388	22919	2385	22924
6288	2387	22919	2385	22923
6289	2388	22919	2385	22924
6290	2388	22919	2386	22924
6291	2388	22919	2385	22923
6292	2388	22919	2385	22924
6293	2388	22920	2385	22924
6294	2388	22919	2385	22924
6295	2388	22918	2385	22923
6296	2387	22919	2385	22924
6297	2388	22919	2386	22925
6298	2388	22920	2386	22925
6299	2388	22920	2385	22924
6300	2388	22919	2385	22925
6301	2387	22919	2385	22924
6302	2388	22919	2385	22924
6303	2388	22919	2385	22924
6304	2388	22920	2386	22924
6305	2388	22919	2385	22925
6306	2388	22919	2385	22925
6307	2388	22919	2386	22924
6308	2388	22918	2385	22924
6309	2388	22919	2385	22924
6310	2388	22920	2385	22925
6311	2388	22919	2385	22924
6312	2388	22920	2385	22924
6313	2389	22919	2385	22925
6314	2388	22918	2386	22924
6315	2388	22919	2385	22924
6316	2388	22919	2385	22924
6317	2388	22918	2385	22924
6318	2388	22919	2384	22923
6319	2388	22919	2385	22924
6320	2388	22919	2385	22923
6321	2388	22920	2385	22925
6322	2388	22920	2385	22924
6323	2388	22919	2384	22924
6324	2387	22919	2385	22924
6325	2388	22919	2385	22924
6326	2388	22919	2385	22923
6327	2388	22920	2385	22925
6328	2389	22920	2385	22924
6329	2389	22920	2385	22924
6330	2388	22918	2385	22924
6331	2388	22919	2385	22923
6332	2387	22919	2384	22924
6333	2387	22918	2384	22923
6334	2387	22919	2385	22924
6335	2388	22918	2384	22925
6336	2388	22919	2385	22924
6337	2388	22919	2385	22923
6338	2388	22918	2385	22924
6339	2388	22920	2385	22924
6340	2388	22919	2385	22924
6341	2388	22919	2385	22924
6342	2388	22919	2386	22923
6343	2388	22919	2385	22924
6344	2388	22920	2386	22925
6345	2388	22920	2385	22925
6346	2388	22919	2385	22925
6347	2388	22920	2385	22924
6348	2388	22920	2385	22925
6349	2388	22919	2385	22924
6350	2389	22920	2385	22926
6351	2389	22920	2385	22925
6352	2387	22919	2385	22924
6353	2388	22921	2384	22925
6354	2388	22919	2385	22925
6355	2388	22919	2384	22924
6356	2388	22920	2385	22925
6357	2388	22920	2385	22924
6358	2388	22920	2385	22925
6359	2388	22919	2385	22924
6360	2388	22920	2385	22924
6361	2387	22919	2385	22924
6362	2388	22919	2385	22925
6363	2388	22920	2386	22924
6364	2388	22920	2386	22924
6365	2388	22919	2386	22924
6366	2388	22919	2385	22924
6367	2388	22919	2385	22925
6368	2388	22920	2385	22924
6369	2388	22920	2385	22924
6370	2388	22919	2385	22926
6371	2388	22919	2386	22924
6372	2389	22920	2385	22925
6373	2388	22919	2385	22925
6374	2388	22920	2385	22924
6375	2388	22920	2385	22925
6376	2388	22920	2384	22924
6377	2388	22919	2385	22924
6378	2388	22920	2386	22924
6379	2388	22920	2385	22925
6380	2388	22920	2385	22925
6381	2388	22919	2384	22924
6382	2388	22919	2385	22924
6383	2388	22919	2385	22924
6384	2388	22918	2385	22925
6385	2387	22920	2385	22925
6386	2388	22919	2385	22925
6387	2388	22920	2386	22924
6388	2388	22919	2385	22925
6389	2388	22919	2385	22924
6390	2388	22919	2385	22924
6391	2388	22920	2385	22925
6392	2388	22921	2386	22925
6393	2388	22921	2385	22925
6394	2389	22919	2385	22926
6395	2388	22920	2386	22924
6396	2388	22919	2386	22925
6397	2388	22920	2385	22925
6398	2388	22920	2385	22925
6399	2388	22919	2385	22924
6400	2486	22821	2484	22826
6401	2486	22821	2484	22825
6402	2486	22821	2483	22826
6403	2486	22821	2484	22825
6404	2486	22820	2483	22825
6405	2486	22820	2483	22825
6406	2486	22821	2483	22825
6407	2486	22821	2483	22826
6408	2486	22821	2484	22826
6409	2486	22821	2483	22826
6410	2486	22820	2483	22825
6411	2486	22821	2483	22825
6412	2486	22820	2483	22825
6413	2486	22820	2483	22825
6414	2486	22822	2483	22826
6415	2486	22821	2483	22825
6416	2486	22821	2483	22826
6417	2486	22821	2483	22826
6418	2487	22820	2483	22826
6419	2486	22820	2483	22824
6420	2486	22820	2483	22825
6421	2486	22821	2484	22826
6422	2486	22820	2483	22826
6423	2486	22820	2484	22826
6424	2486	22821	2483	22826
6425	2486	22820	2483	22825
6426	2486	22820	2483	22826
6427	2486	22821	2483	22826
6428	2486	22820	2483	22825
6429	2487	22821	2483	22825
6430	2486	22821	2483	22826
6431	2486	22820	2483	22826
6432	2486	22821	2483	22825
6433	2486	22821	2483	22824
6434	2487	22820	2483	22825
6435	2486	22820	2483	22825
6436	2486	22820	2483	22825
6437	2486	22820	2484	22826
6438	2486	22821	2484	22827
6439	2486	22821	2484	22826
6440	2486	22820	2483	22826
6441	2486	22820	2483	22826
6442	2486	22820	2483	22826
6443	2486	22821	2484	22826
6444	2486	22821	2483	22826
6445	2486	22821	2483	22825
6446	2486	22821	2484	22826
6447	2486	22821	2482	22825
6448	2486	22820	2483	22825
6449	2486	22821	2483	22826
6450	2486	22821	2483	22826
6451	2486	22821	2483	22826
6452	2487	22821	2483	22826
6453	2487	22821	2483	22825
6454	2486	22820	2483	22825
6455	2485	22820	2483	22826
6456	2486	22820	2484	22825
6457	2486	22820	2483	22826
6458	2486	22820	2483	22826
6459	2486	22820	2484	22825
6460	2486	22821	2484	22826
6461	2486	22821	2483	22826
6462	2486	22821	2483	22825
6463	2486	22821	2483	22826
6464	2486	22820	2483	22826
6465	2485	22821	2484	22826
6466	2486	22821	2483	22827
6467	2486	22821	2483	22826
6468	2486	22821	2483	22826
6469	2486	22820	2483	22826
6470	2486	22820	2483	22825
6471	2485	22820	2483	22825
6472	2486	22821	2483	22826
6473	2486	22822	2483	22826
6474	2486	22820	2483	22826
6475	2487	22821	2483	22826
6476	2486	22820	2483	22825
6477	2486	22820	2483	22825
6478	2486	22821	2483	22826
6479	2486	22820	2484	22826
6480	2486	22820	2483	22826
6481	2486	22821	2484	22826
6482	2486	22821	2483	22826
6483	2487	22820	2483	22825
6484	2486	22821	2483	22827
6485	2486	22821	2483	22826
6486	2486	22821	2483	22826
6487	2486	22821	2483	22827
6488	2487	22820	2483	22826
6489	2486	22820	2484	22826
6490	2487	22821	2483	22826
6491	2486	22821	2483	22825
6492	2486	22821	2483	22825
6493	2486	22820	2483	22827
6494	2486	22820	2483	22826
6495	2487	22821	2483	22826
6496	2487	22821	2483	22826
6497	2486	22821	2483	22826
6498	2486	22820	2483	22826
6499	2486	22821	2483	22825
6500	2486	22820	2483	22825
6501	2486	22821	2484	22826
6502	2486	22821	2484	22826
6503	2486	22821	2484	22826
6504	2486	22821	2484	22826
6505	2486	22820	2483	22825
6506	2486	22820	2483	22825
6507	2486	22821	2483	22826
6508	2486	22820	2483	22825
6509	2486	22821	2482	22826
6510	2486	22821	2484	22826
6511	2486	22821	2483	22826
6512	2486	22821	2483	22825
6513	2486	22821	2483	22826
6514	2486	22821	2483	22827
6515	2486	22821	2483	22826
6516	2485	22820	2483	22826
6517	2486	22821	2483	22826
6518	2486	22820	2483	22825
6519	2486	22821	2483	22826
6520	2486	22820	2483	22826
6521	2486	22820	2483	22825
6522	2486	22821	2483	22826
6523	2485	22820	2483	22825
6524	2486	22820	2483	22827
6525	2487	22821	2484	22825
6526	2486	22821	2483	22825
6527	2487	22820	2483	22825
6528	2486	22821	2483	22825
6529	2486	22820	2483	22825
6530	2486	22820	2483	22826
6531	2486	22822	2484	22826
6532	2486	22821	2484	22826
6533	2487	22821	2483	22827
6534	2486	22821	2483	22826
6535	2486	22821	2483	22826
6536	2486	22821	2483	22826
6537	2486	22821	2483	22826
6538	2486	22821	2483	22827
6539	2487	22821	2483	22826
6540	2486	22821	2484	22826
6541	2486	22820	2483	22826
6542	2486	22821	2483	22826
6543	2486	22821	2483	22826
6544	2486	22820	2482	22826
6545	2486	22821	2483	22826
6546	2487	22821	2483	22826
6547	2487	22821	2484	22826
6548	2486	22822	2484	22826
6549	2486	22821	2483	22826
6550	2486	22821	2483	22826
6551	2486	22820	2483	22826
6552	2486	22820	2483	22826
6553	2487	22821	2484	22826
6554	2487	22821	2483	22826
6555	2487	22821	2483	22826
6556	2486	22821	2484	22826
6557	2486	22821	2483	22826
6558	2485	22821	2484	22826
6559	2486	22820	2483	22826
6560	2486	22821	2483	22826
6561	2486	22821	2483	22826
6562	2487	22821	2483	22826
6563	2486	22821	2484	22826
6564	2486	22820	2483	22825
6565	2486	22820	2483	22826
6566	2486	22821	2483	22826
6567	2486	22821	2483	22826
6568	2486	22821	2483	22826
6569	2486	22821	2484	22826
6570	2486	22821	2483	22826
6571	2486	22821	2483	22826
6572	2486	22821	2483	22825
6573	2487	22821	2483	22825
6574	2486	22821	2483	22826
6575	2486	22821	2483	22826
6576	2486	22820	2483	22826
6577	2486	22823	2484	22828
6578	2486	22822	2484	22827
6579	2486	22822	2483	22827
6580	2486	22822	2483	22827
6581	2486	22822	2483	22826
6582	2486	22822	2483	22827
6583	2486	22822	2483	22827
6584	2486	22822	2484	22827
6585	2487	22822	2483	22827
6586	2486	22822	2483	22827
6587	2486	22821	2483	22827
6588	2486	22821	2484	22827
6589	2486	22822	2483	22827
6590	2486	22822	2483	22827
6591	2486	22821	2483	22826
6592	2486	22822	2483	22827
6593	2486	22821	2483	22826
6594	2486	22821	2483	22827
6595	2486	22822	2483	22826
6596	2486	22821	2483	22827
6597	2486	22821	2483	22826
6598	2486	22822	2483	22827
6599	2486	22821	2484	22827
6600	2487	22822	2483	22827
6601	2486	22822	2483	22827
6602	2486	22822	2483	22827
6603	2486	22822	2483	22827
6604	2486	22822	2484	22827
6605	2486	22822	2483	22827
6606	2486	22822	2483	22826
6607	2486	22822	2483	22827
6608	2486	22821	2483	22826
6609	2486	22821	2483	22827
6610	2486	22822	2483	22827
6611	2486	22821	2483	22827
6612	2486	22822	2484	22827
6613	2487	22822	2483	22827
6614	2487	22822	2483	22827
6615	2486	22821	2483	22826
6616	2486	22822	2483	22826
6617	2486	22821	2483	22826
6618	2486	22821	2483	22827
6619	2486	22821	2483	22827
6620	2486	22822	2484	22827
6621	2486	22821	2484	22826
6622	2486	22821	2483	22825
6623	2486	22821	2483	22827
6624	2486	22822	2483	22827
6625	2486	22823	2483	22827
6626	2486	22822	2484	22827
6627	2486	22822	2484	22827
6628	2486	22822	2484	22827
6629	2487	22821	2483	22826
6630	2486	22822	2483	22827
6631	2485	22822	2483	22827
6632	2486	22822	2483	22827
6633	2486	22822	2483	22827
6634	2486	22821	2483	22827
6635	2486	22822	2483	22827
6636	2486	22822	2484	22828
6637	2486	22821	2483	22826
6638	2486	22822	2483	22827
6639	2486	22822	2483	22826
6640	2486	22821	2483	22827
6641	2486	22822	2483	22827
6642	2486	22822	2483	22827
6643	2486	22823	2483	22827
6644	2486	22821	2483	22827
6645	2486	22822	2483	22826
6646	2486	22821	2483	22827
6647	2486	22822	2483	22826
6648	2486	22823	2483	22827
6649	2486	22823	2483	22827
6650	2486	22822	2483	22828
6651	2486	22822	2483	22826
6652	2485	22821	2483	22827
6653	2486	22822	2483	22827
6654	2487	22822	2483	22826
6655	2486	22821	2483	22827
6656	2585	22723	2581	22728
6657	2584	22723	2582	22727
6658	2584	22722	2581	22729
6659	2584	22723	2581	22728
6660	2584	22722	2582	22727
6661	2584	22723	2581	22727
6662	2584	22722	2581	22727
6663	2584	22723	2581	22728
6664	2585	22723	2582	22728
6665	2584	22723	2582	22727
6666	2584	22723	2581	22727
6667	2584	22723	2582	22727
6668	2584	22722	2581	22727
6669	2584	22722	2581	22727
6670	2585	22723	2581	22729
6671	2584	22723	2582	22729
6672	2585	22724	2581	22729
6673	2584	22723	2581	22728
6674	2584	22722	2581	22727
6675	2584	22722	2581	22727
6676	2584	22723	2581	22728
6677	2584	22723	2581	22728
6678	2584	22724	2582	22729
6679	2584	22723	2581	22728
6680	2584	22723	2582	22727
6681	2584	22723	2581	22728
6682	2584	22723	2581	22728
6683	2584	22723	2581	22728
6684	2584	22722	2582	22728
6685	2584	22723	2582	22728
6686	2584	22722	2581	22727
6687	2583	22722	2581	22728
6688	2584	22723	2581	22727
6689	2584	22723	2581	22727
6690	2584	22722	2581	22727
6691	2584	22722	2581	22727
6692	2584	22722	2582	22727
6693	2584	22722	2581	22728
6694	2585	22724	2581	22728
6695	2584	22723	2582	22728
6696	2584	22723	2581	22727
6697	2584	22723	2581	22728
6698	2584	22722	2581	22727
6699	2585	22723	2581	22728
6700	2584	22723	2581	22728
6701	2584	22723	2581	22728
6702	2584	22723	2581	22728
6703	2584	22723	2581	22727
6704	2584	22721	2580	22727
6705	2585	22722	2581	22728
6706	2584	22722	2582	22728
6707	2585	22723	2581	22728
6708	2585	22723	2582	22728
6709	2584	22723	2581	22728
6710	2585	22722	2581	22727
6711	2584	22722	2581	22727
6712	2584	22722	2581	22727
6713	2585	22723	2581	22728
6714	2584	22723	2581	22728
6715	2584	22723	2581	22728
6716	2584	22722	2581	22729
6717	2585	22723	2581	22728
6718	2584	22723	2582	22728
6719	2584	22723	2581	22729
6720	2584	22723	2581	22728
6721	2584	22723	2582	22729
6722	2585	22723	2582	22729
6723	2585	22723	2582	22729
6724	2584	22723	2581	22728
6725	2584	22723	2581	22728
6726	2584	22723	2581	22728
6727	2584	22723	2581	22727
6728	2584	22723	2581	22728
6729	2584	22723	2581	22728
6730	2584	22723	2582	22728
6731	2584	22723	2582	22729
6732	2584	22723	2582	22728
6733	2584	22722	2581	22727
6734	2584	22723	2581	22728
6735	2584	22723	2581	22728
6736	2585	22723	2581	22728
6737	2585	22722	2582	22728
6738	2584	22723	2582	22728
6739	2585	22723	2581	22728
6740	2584	22723	2582	22728
6741	2584	22723	2581	22728
6742	2584	22722	2581	22728
6743	2584	22723	2582	22728
6744	2584	22723	2582	22728
6745	2584	22723	2581	22729
6746	2585	22724	2581	22728
6747	2584	22723	2581	22727
6748	2584	22723	2582	22728
6749	2584	22723	2581	22728
6750	2584	22723	2582	22727
6751	2584	22722	2582	22728
6752	2584	22723	2582	22728
6753	2584	22723	2581	22728
6754	2584	22723	2581	22727
6755	2584	22723	2581	22728
6756	2584	22722	2581	22727
6757	2585	22722	2581	22728
6758	2585	22723	2581	22728
6759	2584	22723	2582	22729
6760	2585	22723	2581	22728
6761	2585	22722	2581	22728
6762	2584	22722	2581	22727
6763	2584	22723	2581	22729
6764	2584	22723	2581	22729
6765	2585	22724	2582	22728
6766	2584	22723	2581	22729
6767	2585	22724	2582	22729
6768	2585	22723	2581	22728
6769	2584	22723	2582	22729
6770	2584	22723	2581	22729
6771	2584	22723	2581	22728
6772	2584	22723	2582	22729
6773	2584	22723	2582	22728
6774	2584	22723	2581	22728
6775	2584	22723	2582	22729
6776	2584	22723	2581	22728
6777	2585	22723	2581	22728
6778	2584	22722	2581	22728
6779	2584	22723	2581	22728
6780	2585	22723	2582	22729
6781	2584	22723	2581	22728
6782	2585	22723	2581	22728
6783	2585	22723	2581	22728
6784	2584	22723	2581	22727
6785	2584	22722	2581	22727
6786	2584	22722	2581	22729
6787	2585	22723	2581	22729
6788	2585	22723	2582	22728
6789	2585	22724	2581	22728
6790	2585	22723	2581	22728
6791	2584	22722	2581	22728
6792	2585	22723	2581	22728
6793	2584	22723	2581	22729
6794	2584	22723	2581	22728
6795	2584	22723	2581	22728
6796	2584	22723	2581	22729
6797	2584	22723	2581	22727
6798	2584	22723	2581	22728
6799	2584	22723	2582	22728
6800	2584	22723	2581	22728
6801	2585	22723	2581	22728
6802	2584	22723	2581	22729
6803	2585	22723	2581	22728
6804	2585	22724	2582	22729
6805	2584	22723	2581	22728
6806	2584	22722	2581	22728
6807	2584	22722	2581	22727
6808	2584	22723	2581	22728
6809	2585	22722	2581	22729
6810	2585	22724	2581	22729
6811	2585	22724	2581	22728
6812	2584	22724	2581	22729
6813	2584	22723	2581	22728
6814	2585	22723	2581	22728
6815	2584	22722	2582	22728
6816	2584	22724	2582	22729
6817	2585	22723	2582	22729
6818	2584	22724	2581	22729
6819	2585	22723	2581	22728
6820	2584	22723	2581	22728
6821	2584	22723	2581	22728
6822	2585	22723	2581	22729
6823	2585	22723	2581	22729
6824	2585	22724	2582	22729
6825	2585	22724	2581	22729
6826	2584	22723	2581	22728
6827	2584	22723	2581	22728
6828	2584	22723	2581	22728
6829	2584	22723	2581	22728
6830	2584	22723	2581	22728
6831	2585	22723	2582	22729
6832	2585	22723	2581	22729
6833	2585	22723	2582	22729
6834	2585	22724	2581	22727
6835	2584	22723	2581	22728
6836	2584	22723	2581	22728
6837	2584	22723	2581	22728
6838	2584	22723	2581	22728
6839	2584	22724	2581	22729
6840	2585	22724	2582	22729
6841	2584	22724	2581	22728
6842	2584	22723	2581	22728
6843	2584	22723	2581	22727
6844	2584	22723	2581	22728
6845	2584	22723	2582	22729
6846	2584	22723	2582	22728
6847	2585	22723	2582	22728
6848	2584	22723	2582	22729
6849	2584	22723	2581	22728
6850	2584	22722	2581	22729
6851	2584	22723	2581	22728
6852	2584	22723	2581	22729
6853	2585	22723	2581	22728
6854	2584	22723	2581	22728
6855	2585	22723	2581	22728
6856	2584	22724	2581	22729
6857	2584	22723	2581	22729
6858	2584	22723	2581	22728
6859	2584	22723	2581	22729
6860	2585	22724	2581	22728
6861	2584	22724	2582	22727
6862	2585	22724	2582	22729
6863	2585	22723	2581	22728
6864	2584	22723	2582	22728
6865	2585	22723	2581	22728
6866	2584	22723	2582	22728
6867	2584	22723	2582	22728
6868	2584	22724	2582	22729
6869	2584	22724	2582	22728
6870	2585	22723	2581	22729
6871	2584	22722	2581	22728
6872	2584	22723	2581	22728
6873	2584	22723	2581	22728
6874	2584	22723	2581	22729
6875	2585	22723	2581	22728
6876	2584	22723	2582	22729
6877	2584	22723	2582	22728
6878	2584	22723	2581	22727
6879	2584	22722	2581	22729
6880	2584	22724	2581	22729
6881	2584	22723	2581	22728
6882	2585	22723	2581	22729
6883	2584	22724	2581	22729
6884	2585	22723	2582	22729
6885	2584	22723	2581	22729
6886	2584	22723	2581	22729
6887	2584	22723	2582	22729
6888	2584	22723	2581	22728
6889	2584	22724	2581	22729
6890	2585	22722	2581	22728
6891	2585	22724	2582	22729
6892	2585	22724	2581	22729
6893	2584	22723	2581	22727
6894	2584	22723	2581	22728
6895	2584	22722	2581	22728
6896	2584	22722	2581	22728
6897	2584	22723	2581	22729
6898	2584	22724	2581	22729
6899	2585	22723	2582	22728
6900	2585	22723	2581	22728
6901	2584	22723	2581	22727
6902	2583	22723	2581	22728
6903	2585	22724	2581	22729
6904	2584	22724	2581	22729
6905	2585	22724	2582	22730
6906	2585	22724	2581	22729
6907	2584	22724	2581	22729
6908	2584	22723	2581	22729
6909	2584	22724	2581	22729
6910	2584	22724	2581	22729
6911	2584	22723	2581	22729
6912	2683	22625	2680	22630
6913	2683	22624	2680	22629
6914	2683	22624	2680	22629
6915	2682	22625	2678	22629
6916	2682	22624	2679	22630
6917	2682	22624	2679	22629
6918	2682	22625	2679	22630
6919	2683	22624	2679	22630
6920	2682	22625	2680	22630
6921	2683	22625	2680	22630
6922	2683	22624	2679	22630
6923	2682	22625	2679	22629
6924	2682	22624	2679	22630
6925	2682	22624	2680	22629
6926	2683	22625	2679	22629
6927	2683	22625	2680	22630
6928	2682	22625	2680	22630
6929	2683	22624	2679	22630
6930	2682	22624	2679	22630
6931	2682	22624	2679	22630
6932	2682	22625	2679	22630
6933	2683	22625	2679	22630
6934	2682	22625	2679	22630
6935	2683	22624	2680	22630
6936	2683	22625	2680	22629
6937	2683	22625	2680	22630
6938	2682	22624	2679	22630
6939	2682	22624	2679	22629
6940	2683	22624	2679	22629
6941	2682	22625	2679	22629
6942	2683	22624	2679	22629
6943	2682	22623	2679	22630
6944	2682	22624	2679	22630
6945	2683	22624	2679	22629
6946	2682	22624	2679	22629
6947	2682	22624	2679	22629
6948	2683	22624	2680	22629
6949	2682	22624	2680	22632
6950	2683	22627	2679	22632
6951	2683	22626	2679	22631
6952	2682	22627	2679	22631
6953	2682	22626	2679	22631
6954	2682	22625	2680	22631
6955	2683	22626	2680	22631
6956	2683	22626	2680	22632
6957	2683	22626	2680	22632
6958	2683	22627	2679	22631
6959	2683	22626	2679	22631
6960	2682	22626	2679	22630
6961	2683	22626	2679	22631
6962	2682	22626	2680	22631
6963	2682	22626	2679	22631
6964	2683	22626	2679	22631
6965	2683	22626	2680	22631
6966	2682	22625	2679	22630
6967	2682	22626	2679	22631
6968	2682	22626	2679	22631
6969	2682	22626	2679	22631
6970	2683	22626	2680	22631
6971	2683	22626	2680	22631
6972	2682	22625	2679	22632
6973	2683	22626	2679	22631
6974	2683	22627	2679	22631
6975	2682	22626	2679	22631
6976	2682	22625	2680	22631
6977	2683	22626	2679	22631
6978	2683	22625	2679	22632
6979	2683	22627	2680	22631
6980	2683	22626	2679	22631
6981	2683	22626	2679	22630
6982	2682	22626	2679	22631
6983	2682	22625	2679	22631
6984	2682	22626	2680	22631
6985	2682	22627	2679	22631
6986	2683	22626	2680	22631
6987	2683	22626	2679	22631
6988	2682	22626	2679	22631
6989	2683	22624	2679	22630
6990	2682	22626	2679	22631
6991	2682	22626	2680	22632
6992	2683	22626	2680	22632
6993	2682	22626	2680	22631
6994	2683	22626	2680	22632
6995	2682	22625	2679	22631
6996	2683	22627	2680	22632
6997	2683	22626	2679	22631
6998	2682	22627	2679	22632
6999	2683	22627	2679	22632
7000	2682	22626	2680	22631
7001	2682	22627	2680	22632
7002	2683	22626	2680	22632
7003	2682	22626	2679	22631
7004	2682	22626	2679	22631
7005	2683	22626	2679	22631
7006	2683	22626	2680	22631
7007	2682	22626	2679	22632
7008	2683	22627	2680	22632
7009	2683	22627	2680	22631
7010	2683	22626	2679	22631
7011	2683	22625	2679	22631
7012	2682	22626	2679	22631
7013	2683	22626	2680	22632
7014	2683	22626	2679	22631
7015	2683	22626	2679	22632
7016	2682	22627	2680	22631
7017	2683	22626	2679	22631
7018	2682	22625	2679	22631
7019	2682	22626	2679	22632
7020	2683	22626	2679	22632
7021	2683	22626	2679	22632
7022	2683	22627	2680	22631
7023	2683	22626	2680	22632
7024	2683	22626	2680	22631
7025	2683	22626	2679	22631
7026	2683	22626	2680	22632
7027	2683	22626	2679	22631
7028	2683	22627	2680	22632
7029	2683	22626	2679	22631
7030	2683	22626	2680	22632
7031	2683	22626	2680	22631
7032	2683	22626	2679	22631
7033	2682	22626	2680	22631
7034	2683	22626	2679	22631
7035	2682	22626	2680	22631
7036	2683	22626	2679	22632
7037	2683	22626	2680	22632
7038	2682	22627	2680	22631
7039	2682	22626	2679	22632
7040	2682	22626	2679	22631
7041	2682	22626	2680	22630
7042	2683	22626	2679	22633
7043	2683	22627	2680	22632
7044	2683	22626	2680	22632
7045	2682	22627	2680	22632
7046	2682	22627	2679	22631
7047	2682	22626	2679	22631
7048	2682	22627	2680	22632
7049	2682	22627	2679	22632
7050	2683	22626	2679	22632
7051	2682	22627	2680	22632
7052	2683	22627	2680	22632
7053	2683	22626	2679	22631
7054	2682	22626	2679	22632
7055	2682	22626	2679	22631
7056	2682	22626	2680	22632
7057	2682	22627	2679	22631
7058	2683	22626	2680	22631
7059	2683	22626	2680	22631
7060	2682	22626	2679	22632
7061	2682	22626	2679	22631
7062	2682	22625	2678	22630
7063	2682	22626	2679	22631
7064	2682	22625	2680	22631
7065	2683	22626	2680	22633
7066	2683	22627	2680	22632
7067	2683	22627	2680	22631
7068	2683	22627	2679	22631
7069	2683	22626	2679	22632
7070	2682	22627	2679	22631
7071	2683	22625	2679	22632
7072	2683	22627	2680	22632
7073	2682	22627	2680	22632
7074	2683	22627	2680	22632
7075	2683	22627	2679	22631
7076	2682	22626	2678	22631
7077	2682	22625	2679	22631
7078	2682	22626	2680	22631
7079	2682	22626	2680	22631
7080	2683	22626	2680	22632
7081	2683	22627	2679	22631
7082	2683	22626	2680	22631
7083	2682	22626	2679	22631
7084	2682	22626	2679	22631
7085	2682	22626	2679	22631
7086	2682	22626	2680	22632
7087	2683	22626	2679	22631
7088	2683	22626	2679	22631
7089	2682	22628	2680	22632
7090	2682	22627	2679	22632
7091	2682	22627	2679	22631
7092	2683	22627	2679	22632
7093	2683	22627	2680	22632
7094	2683	22627	2680	22632
7095	2683	22627	2679	22632
7096	2683	22626	2679	22632
7097	2683	22627	2679	22632
7098	2683	22627	2679	22632
7099	2682	22627	2679	22631
7100	2682	22625	2679	22631
7101	2683	22627	2680	22632
7102	2682	22626	2679	22631
7103	2683	22626	2679	22631
7104	2683	22626	2680	22631
7105	2683	22626	2679	22631
7106	2682	22626	2679	22632
7107	2682	22626	2680	22632
7108	2682	22626	2680	22632
7109	2683	22627	2680	22632
7110	2682	22627	2680	22631
7111	2683	22626	2680	22631
7112	2683	22626	2679	22632
7113	2683	22627	2680	22631
7114	2682	22626	2679	22632
7115	2683	22626	2679	22631
7116	2682	22627	2679	22631
7117	2683	22627	2679	22631
7118	2683	22627	2680	22632
7119	2683	22627	2679	22632
7120	2682	22626	2679	22631
7121	2682	22627	2679	22631
7122	2683	22626	2679	22631
7123	2682	22626	2680	22631
7124	2683	22627	2680	22631
